"","HH1","HH2","LN","MWM1","MWM2","MWM4","MWM5","MWM6D","MWM6M","MWM6Y","MWM7","MWM8","MWM9","MWM10H","MWM10M","MWM11H","MWM11M","MWB1M","MWB1Y","MWB2","MWB3","MWB4","MWB5","MWB7","MMT2","MMT3","MMT4","MMT6","MMT7","MMT8","MMT9","MMT10","MMT11","MMT12","MMT13","MMT14","MCM1","MCM3","MCM4","MCM5A","MCM5B","MCM6","MCM7A","MCM7B","MCM8","MCM9A","MCM9B","MCM10","MCM11A","MCM11B","MCM12M","MCM12Y","MDV1A","MDV1B","MDV1C","MDV1D","MDV1E","MDV1F","MMA1","MMA3","MMA4","MMA5","MMA6","MMA7","MMA8M","MMA8Y","MMA9","MSB1","MSB2","MSB3U","MSB3N","MSB4","MSB5","MSB8","MSB9","MSB10","MSB13","MSB14","MSB15","MHA1","MHA2","MHA3","MHA4","MHA5","MHA6","MHA7","MHA8A","MHA8B","MHA8C","MHA9","MHA10","MHA11","MHA12","MHA24","MHA25","MHA26","MHA27","MMC1","MMC2","MMC3","MMC4","MTA1","MTA2","MTA3","MTA4","MTA5","MTA6","MTA7","MTA8A","MTA8B","MTA8C","MTA8D","MTA8E","MTA8X","MTA9","MTA10","MTA11","MTA12A","MTA12B","MTA12C","MTA12X","MTA13","MTA14","MTA15","MTA16","MTA17","TNLN","TN4","TN5","TN6","TN8","TN9","TN10","TN11","TN12_1","TN12_2","TN12_3","TN12_4","HH6","HH7","MWDOI","MWDOB","MWAGE","MWDOM","MWAGEM","MWDOBLC","MMSTATUS","MCEB","MCSURV","MCDEAD","mwelevel","mnweight","wscore","windex5","wscoreu","windex5u","wscorer","windex5r"
"1686",136,7,1,136,7,1,207,24,3,2014,"Completed",201,25,8,33,8,47,3,1976,38,"Yes","Secondary",21,NA,"Not at all","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Less than once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"Yes","No","No","No","Yes","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",6,2003,NA,22,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",22,"Yes",0,2,"Yes","Yes",NA,NA,NA,NA,"Rolled tobacco",NA,30,"No",NA,NA,NA,NA,NA,NA,"Yes",22,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,915,"35-39",1242,27,NA,"Currently married/in union",0,0,0,"Secondary",0.51403179753556,-0.749493323480853,2,NA,NA,-0.315404458052669,3
"1687",136,11,1,136,11,1,207,27,3,2014,"Completed",201,25,10,0,10,17,8,1983,30,"Yes","Primary",17,"Able to read whole sentence","Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Less than once a week","Yes",25,"Yes",1,1,"No",NA,NA,"No",NA,NA,2,"Yes",NA,2,2011,"No","Yes","Yes","No","No","Yes","Yes, living with a women","No (Only one)",NA,NA,NA,"Only once",6,2007,NA,23,"Yes","Days ago",2,"Yes","Wife","No",NA,NA,NA,NA,7,"Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","DK / Not sure / Depends","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",18,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1004,"30-34",1290,23,NA,"Currently married/in union",2,2,0,"Primary",0.51403179753556,-0.659453089872545,3,NA,NA,-0.151232924657427,3
"1688",136,13,1,136,13,1,208,23,3,2014,"Completed",201,25,11,8,11,23,8,1984,29,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","Yes",26,"Yes",0,1,"Yes",1,0,"No",NA,NA,2,"Yes",NA,10,2013,"No","No","Yes","No","No","Yes","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,2009,NA,24,"Yes","Days ago",1,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","12-23 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1016,"25-29",1317,25,NA,"Currently married/in union",2,2,0,"Secondary",0.51403179753556,-0.693677695462214,2,NA,NA,-0.213635094824441,3
"1689",136,16,1,136,16,1,208,24,3,2014,"Completed",201,25,17,16,17,32,11,1965,48,"Yes","Higher",31,NA,"At least once a week","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes",29,"Yes",2,1,"No",NA,NA,"No",NA,NA,3,"Yes",NA,4,2009,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",12,1993,NA,26,"Yes","Days ago",2,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,791,"45-49",1128,28,NA,"Currently married/in union",3,3,0,"Higher",0.51403179753556,1.23666703640373,5,NA,NA,3.30598765505055,5
"1690",136,16,3,136,16,3,208,24,3,2014,"Completed",201,25,14,23,14,33,8,1994,19,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","Yes","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1136,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.51403179753556,1.23666703640373,5,NA,NA,3.30598765505055,5
"1691",136,16,5,136,16,5,208,24,3,2014,"Completed",201,25,13,50,14,21,12,1995,18,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Almost every day","Yes","Yes","At least once a week","Yes","Yes","At least once a week","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1152,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.51403179753556,1.23666703640373,5,NA,NA,3.30598765505055,5
"1692",136,17,1,136,17,1,208,24,3,2014,"Completed",201,25,17,54,18,13,4,1981,32,"Yes","Higher",31,NA,"At least once a week","At least once a week","Almost every day","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes",27,"Yes",2,0,"No",NA,NA,"No",NA,NA,2,"Yes",NA,8,2011,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,2007,NA,26,"No","Days ago",1,"No","Wife","No",NA,NA,NA,NA,1,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,976,"30-34",1293,26,NA,"Currently married/in union",2,2,0,"Higher",0.51403179753556,0.846286971976234,4,NA,NA,2.59420258724634,5
"1693",136,19,2,136,19,2,218,24,3,2014,"Completed",201,25,11,38,11,45,9,1990,23,"Yes","Higher",31,NA,"Almost every day","Less than once a week","At least once a week","Yes","Yes","At least once a week","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"Yes","Yes","Yes","Yes","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,18,"Yes","Days ago",1,"No","Girlfriend","No",NA,NA,NA,NA,2,"Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1089,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Higher",0.51403179753556,-0.503048809480951,3,NA,NA,0.133941041607118,4
"1694",136,19,3,136,19,3,218,24,3,2014,"Completed",201,25,11,47,11,55,11,1993,20,"Yes","Secondary",24,NA,"Less than once a week","Less than once a week","Less than once a week","Yes","Yes","Not at all","Yes","Yes","Almost every day","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,19,"No","Weeks ago",2,"Yes","Girlfriend","Yes","Yes","Girlfrend","Yes",4,4,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",0,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1127,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.51403179753556,-0.503048809480951,3,NA,NA,0.133941041607118,4
"1695",136,22,2,136,22,2,218,25,3,2014,"Not at home",201,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1696",137,1,2,137,1,2,219,27,3,2014,"Not at home",201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1697",137,4,1,137,4,1,219,27,3,2014,"Not at home",201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1698",137,7,1,137,7,1,207,27,3,2014,"Completed",201,3,14,0,14,13,6,1976,37,"Yes","Secondary",21,NA,"Less than once a week","Less than once a week","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Not at all","Yes",24,"Yes",1,1,"Yes",1,0,"Yes",1,0,4,"No",2,12,2009,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",10,1999,NA,20,"No","Weeks ago",1,"No","Wife","No",NA,NA,NA,NA,10,"Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,918,"35-39",1198,23,NA,"Currently married/in union",4,3,1,"Secondary",0.441187719275173,-1.01420334863626,1,NA,NA,-0.798053702654884,2
"1699",137,8,4,137,8,4,207,27,3,2014,"Completed",201,3,11,10,11,24,11,1993,20,"Yes","Secondary",24,NA,"Not at all","Not at all","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Not at all","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","2 or more years ago","Missing",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1127,"20-24",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.441187719275173,-0.604646333934112,3,NA,NA,-0.0513030510636627,4
"1700",137,8,5,137,8,5,207,28,3,2014,"Completed",201,3,9,48,9,59,2,1999,15,"Yes","Secondary",22,NA,"At least once a week","Almost every day","Almost every day","Yes","Yes","At least once a week","No",NA,NA,"Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1190,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.441187719275173,-0.604646333934112,3,NA,NA,-0.0513030510636627,4
"1701",137,10,1,137,10,1,207,28,3,2014,"Completed",201,3,9,18,9,29,5,1970,43,"Yes","Higher",31,NA,"Almost every day","Almost every day","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes","Yes","Almost every day","Yes",24,"Yes",1,2,"Yes",1,0,"No",NA,NA,4,"No",2,12,2011,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",1,2006,NA,18,"Yes","Days ago",0,"No","Wife","No",NA,NA,NA,NA,10,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","DK / Not sure / Depends","Yes","Yes","12-23 months ago","Yes",NA,"No",NA,NA,NA,"Yes",18,"Yes",1,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",24,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,845,"40-44",1273,35,NA,"Currently married/in union",4,4,0,"Higher",0.441187719275173,1.0102059018235,4,NA,NA,2.89307811196565,5
"1702",137,10,3,137,10,3,207,27,3,2014,"Completed",201,3,16,28,16,41,5,1995,18,"Yes","Secondary",23,NA,"Less than once a week","Almost every day","Less than once a week","Yes","Yes","At least once a week","Yes","Yes","At least once a week","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","Yes","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",17,"Health worker/Professional","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1145,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.441187719275173,1.0102059018235,4,NA,NA,2.89307811196565,5
"1703",137,14,1,137,14,1,208,27,3,2014,"Completed",201,3,17,27,17,39,5,1980,33,"Yes","Secondary",24,NA,"Not at all","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",20,"Yes",4,4,"No",NA,NA,"Yes",0,1,9,"No",2,8,2013,"No","No","No","No","No","No","Yes, currently married","Yes, (More than one)",2,NA,NA,NA,4,2000,NA,19,"No","Days ago",0,"No","Wife","No",NA,NA,NA,NA,2,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",19,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,965,"30-34",1204,19,NA,"Currently married/in union",9,8,1,"Secondary",0.441187719275173,-0.596965122375452,3,NA,NA,-0.0372977977520796,4
"1704",137,17,2,137,17,2,208,27,3,2014,"Completed",201,3,9,13,9,30,10,1985,28,"Yes","Secondary",26,NA,"At least once a week","Less than once a week","Not at all","Yes","No",NA,"Yes","Yes","Less than once a week","Yes","Yes","At least once a week","Yes",21,"No",NA,NA,"Yes",0,1,"No",NA,NA,1,"Yes",NA,7,2007,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly married","Separated","Only once",9,2006,NA,20,"No","Months ago",6,"Yes","Girlfriend","Yes","Yes","Girlfrend","No",NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","2 or more years ago","Yes",NA,"No",NA,NA,NA,"Yes",20,"Yes",1,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1030,"25-29",1281,20,NA,"Formerly married/in union",1,1,0,"Secondary",0.441187719275173,-0.211879732658972,4,NA,NA,0.664833420530604,5
"1705",137,17,3,137,17,3,208,27,3,2014,"Completed",201,3,12,33,12,52,9,1989,24,"Yes","Secondary",24,NA,"At least once a week","Almost every day","Almost every day","Yes","No",NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",21,"No",NA,NA,"Yes",1,0,"Yes",0,1,2,"No",2,7,2010,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly married","Separated","More than once",98,2000,NA,17,"No","Months ago",10,"No","Wife","Yes","No","Girlfrend","No",NA,2,"Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",21,"Yes",3,30,"Yes","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",21,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1077,"20-24",1202,10,NA,"Formerly married/in union",2,1,1,"Secondary",0.441187719275173,-0.211879732658972,4,NA,NA,0.664833420530604,5
"1706",137,17,4,137,17,4,208,27,3,2014,"Completed",201,3,12,53,13,12,10,1998,15,"Yes","Primary",16,"Able to read whole sentence","Less than once a week","At least once a week","At least once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","At least once a week","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","No","No","No","No","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","Yes","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1186,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Primary",0.441187719275173,-0.211879732658972,4,NA,NA,0.664833420530604,5
"1707",137,20,1,137,20,1,218,27,3,2014,"Completed",201,3,14,42,14,58,10,1988,25,"Yes","Secondary",25,NA,"Missing","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Less than once a week","Yes",24,"No",NA,NA,"Yes",1,0,"No",NA,NA,1,"Yes",NA,4,2013,"No","No","No","No","No","No","No, not in union",NA,NA,"Yes, formerly lived with a woman","Divorced","Only once",10,2012,NA,20,"No","Months ago",5,"No","Cohabiting partner","No",NA,NA,NA,NA,5,"Yes","Yes","No","Yes","Yes","No","Yes","Yes","DK","Yes","No","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",25,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1066,"25-29",1354,24,NA,"Formerly married/in union",1,1,0,"Secondary",0.441187719275173,0.0298981042458285,4,NA,NA,1.10567010692036,5
"1708",137,23,1,137,23,1,218,27,3,2014,"Completed",201,3,17,40,17,55,11,1997,16,"Yes","Secondary",23,NA,"Less than once a week","Not at all","Not at all","Yes","Yes","Almost every day","Yes","Yes","At least once a week","Yes","Yes","Almost every day","No",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,0,NA,NA,NA,NA,"No","No","Yes","No","No","Yes","No, not in union",NA,NA,"No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"Yes",15,"Health worker/Professional","Health facility","No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1175,"15-19",NA,NA,NA,"Never married/in union",0,0,0,"Secondary",0.441187719275173,-0.432783868545242,3,NA,NA,0.262056025709924,4
"1709",138,4,1,138,4,1,219,30,3,2014,"Completed",201,7,15,23,15,35,4,1988,25,"Yes","Secondary",24,NA,"Not at all","Less than once a week","Less than once a week","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",24,"Yes",0,1,"No",NA,NA,"No",NA,NA,1,"Yes",NA,1,2012,"No","No","Yes","Yes","Yes","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",10,2009,NA,21,"No","Days ago",5,"No","Wife","No",NA,NA,NA,NA,1,"Yes","Yes","No","No","DK","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",NA,NA,"Yes","No",NA,NA,NA,"No",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,1060,"25-29",1318,21,NA,"Currently married/in union",1,1,0,"Secondary",0.550014023363049,-0.501713206218161,3,NA,NA,0.136376264472195,4
"1710",138,6,1,138,6,1,219,29,3,2014,"Completed",201,7,10,33,10,42,11,1980,33,"Yes","Secondary",23,NA,"Less than once a week","Almost every day","Not at all","No",NA,NA,"No",NA,NA,"Yes","Yes","Almost every day","Yes",27,"Yes",2,0,"No",NA,NA,"No",NA,NA,2,"Yes",NA,12,2010,"No","No","No","No","No","No","Yes, currently married","No (Only one)",NA,NA,NA,"Only once",9,2007,NA,18,"No","Days ago",3,"No","Wife","No",NA,NA,NA,NA,9,"Yes","Yes","No","Yes","No","No","Yes","Yes","DK","No","Yes","Yes","Yes","Yes","Yes","Less than 12 months ago","Yes",NA,"No",NA,NA,NA,"Yes",22,"Yes",7,30,"No",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rural","Mashonaland Central",1371,971,"30-34",1293,26,NA,"Currently married/in union",2,2,0,"Secondary",0.550014023363049,-0.628108648222846,3,NA,NA,-0.094082195002124,3
